num#_323	285	275		formatter	formatter	1
num#_323	327	326		customize	customize	1
num#_323	604	1		target	target	1
num#_323	72	71		isset	isset	1
num#_323	454	451		attribute	attribute	1
num#_323	494	492		fail	fail	1
num#_323	305	303		propertyset	propertyset	1
num#_323	82	19		condition	condition	1
num#_323	87	19		property	property	1
num#_323	145	1		target	target	1
num#_323	347	346		classpath	classpath	1
num#_323	499	496		attribute	attribute	1
num#_323	23	22		and	and	1
num#_323	752	747		profile	profile	1
num#_323	272	267		element	element	1
num#_323	856	854	http://www.netbeans.org/ns/j2se-project/3	test	j2seproject3:test	1
num#_323	580	567		copylibs	copylibs	1
num#_323	247	244		property	property	1
num#_323	24	23		not	not	1
num#_323	207	201		compilerarg	compilerarg	1
num#_323	349	346		jvmarg	jvmarg	1
num#_323	627	1		target	target	1
num#_323	650	649		dirname	dirname	1
num#_323	249	248		macrodef	macrodef	1
num#_323	801	800		isset	isset	1
num#_323	889	888		customize	customize	1
num#_323	38	37		or	or	1
num#_323	530	529		java	java	1
num#_323	443	442	http://www.netbeans.org/ns/j2se-project/3	test-debug-impl	j2seproject3:test-debug-impl	1
num#_323	491	480		customize	customize	1
num#_323	205	201		classpath	classpath	1
num#_323	593	589		property	property	1
num#_323	276	275		batchtest	batchtest	1
num#_323	872	870		fail	fail	1
num#_323	381	379		junit	junit	1
num#_323	129	19		condition	condition	1
num#_323	190	186		attribute	attribute	1
num#_323	416	411		delete	delete	1
num#_323	873	870	http://www.netbeans.org/ns/j2se-project/3	test-debug	j2seproject3:test-debug	1
num#_323	780	1		target	target	1
num#_323	632	1		target	target	1
num#_323	329	328		macrodef	macrodef	1
num#_323	585	1		target	target	1
num#_323	330	329		attribute	attribute	1
num#_323	123	19		condition	condition	1
num#_323	745	744		path	path	1
num#_323	77	75		isfalse	isfalse	1
num#_323	569	567		pathconvert	pathconvert	1
num#_323	887	886		fail	fail	1
num#_323	534	530		jvmarg	jvmarg	1
num#_323	835	1		target	target	1
num#_323	210	201		customize	customize	1
num#_323	179	168		compilerarg	compilerarg	1
num#_323	375	373		attribute	attribute	1
num#_323	592	589		property	property	1
num#_323	763	760		jvmarg	jvmarg	1
num#_323	800	799		and	and	1
num#_323	279	276		fileset	fileset	1
num#_323	180	168		compilerarg	compilerarg	1
num#_323	331	329		attribute	attribute	1
num#_323	578	574		globmapper	globmapper	1
bis#_19	3	1	http://www.netbeans.org/ns/project/1	configuration	configuration	1
num#_323	356	353		attribute	attribute	1
num#_323	900	897		property	property	1
num#_323	675	671		echo	echo	1
num#_323	410	407		element	element	1
num#_323	562	551		customize	customize	1
num#_323	408	407		attribute	attribute	1
num#_323	495	1		target	target	1
num#_323	516	513		contains	contains	1
num#_323	751	750		path	path	1
num#_323	174	168		compilerarg	compilerarg	1
num#_323	351	346		jvmarg	jvmarg	1
num#_323	468	1		target	target	1
num#_323	908	1		target	target	1
num#_323	882	881		fail	fail	1
num#_323	135	134		fail	fail	1
num#_323	805	804		matches	matches	1
num#_323	611	610		echo	echo	1
num#_323	9	8		property	property	1
num#_323	13	12		property	property	1
num#_323	419	418		customize	customize	1
num#_323	199	198		property	property	1
num#_323	459	458	http://www.netbeans.org/ns/j2se-project/3	testng-debug-impl	j2seproject3:testng-debug-impl	1
num#_323	554	551		redirector	redirector	1
bis#_19	4	3	http://www.netbeans.org/ns/j2se-project/3	data	data	1
num#_323	350	346		jvmarg	jvmarg	1
num#_323	524	1		target	target	1
num#_323	779	777		antcall	antcall	1
num#_323	182	168		compilerarg	compilerarg	1
num#_323	492	1		target	target	1
num#_323	728	1		target	target	1
num#_323	796	793		antcall	antcall	1
num#_323	92	91		isset	isset	1
num#_323	621	620		available	available	1
num#_323	188	186		attribute	attribute	1
num#_323	243	241		isset	isset	1
num#_323	515	513		contains	contains	1
num#_323	431	427		sequential	sequential	1
num#_323	448	444		jvmarg	jvmarg	1
num#_323	434	1		target	target	1
num#_323	457	451		attribute	attribute	1
num#_323	599	1		target	target	1
num#_323	740	1		target	target	1
num#_323	832	1		target	target	1
num#_323	392	381		jvmarg	jvmarg	1
num#_323	498	496		attribute	attribute	1
num#_323	842	1		target	target	1
num#_323	853	852		mkdir	mkdir	1
num#_323	187	186		attribute	attribute	1
num#_323	158	152		attribute	attribute	1
num#_323	465	1		target	target	1
num#_323	474	468		macrodef	macrodef	1
num#_323	378	373		element	element	1
num#_323	80	19		property	property	1
num#_323	549	545		element	element	1
num#_323	173	172		path	path	1
num#_323	721	720		fail	fail	1
num#_323	16	1		target	target	1
num#_323	298	297		isset	isset	1
num#_323	862	860		fail	fail	1
num#_323	75	74		and	and	1
num#_323	263	257		formatter	formatter	1
num#_323	417	411		mkdir	mkdir	1
num#_323	477	474		sequential	sequential	1
num#_323	245	244		property	property	1
num#_323	149	146		sequential	sequential	1
num#_323	194	186		attribute	attribute	1
num#_323	251	249		attribute	attribute	1
num#_323	127	126		istrue	istrue	1
num#_323	831	830		fileset	fileset	1
num#_323	830	828		copy	copy	1
num#_323	296	290		sequential	sequential	1
num#_323	235	234		condition	condition	1
num#_323	108	107		isset	isset	1
num#_323	241	240		and	and	1
num#_323	311	310		attribute	attribute	1
num#_323	669	665		manifest	manifest	1
num#_323	725	724		fail	fail	1
num#_323	240	234		condition	condition	1
num#_323	112	110		not	not	1
num#_323	341	339		attribute	attribute	1
num#_323	151	1		target	target	1
num#_323	159	152		attribute	attribute	1
num#_323	816	815		fileset	fileset	1
num#_323	441	435		attribute	attribute	1
num#_323	97	19		property	property	1
num#_323	818	815		fileset	fileset	1
num#_323	396	1		target	target	1
num#_323	242	241		istrue	istrue	1
num#_323	10	8		property	property	1
num#_323	223	222		fail	fail	1
num#_323	31	30		equals	equals	1
num#_323	424	419		arg	arg	1
num#_323	70	19		condition	condition	1
num#_323	815	797		copy	copy	1
num#_323	542	540		mapper	mapper	1
num#_323	553	551		jvmarg	jvmarg	1
num#_323	53	52		and	and	1
num#_323	790	789		fail	fail	1
num#_323	677	676	http://www.netbeans.org/ns/j2se-project/1	jar	j2seproject1:jar	1
num#_323	661	660		attribute	attribute	1
num#_323	412	411		condition	condition	1
num#_323	895	1		target	target	1
num#_323	906	904		delete	delete	1
num#_323	167	164		mkdir	mkdir	1
num#_323	103	102		and	and	1
num#_323	565	564		attribute	attribute	1
num#_323	307	305		mapper	mapper	1
num#_323	894	892		delete	delete	1
num#_323	65	64		or	or	1
num#_323	104	103		isset	isset	1
num#_323	466	1		target	target	1
num#_323	105	103		not	not	1
num#_323	86	19		property	property	1
num#_323	558	557		path	path	1
num#_323	154	152		attribute	attribute	1
num#_323	447	444		jvmarg	jvmarg	1
num#_323	67	19		condition	condition	1
num#_323	773	772		condition	condition	1
