<simplejavacalculator.UI: void <init>()>/fresh-null-assign/9	22	9	<simplejavacalculator.UI: void <init>()>/$stringconstant9	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/45	161	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/13	<simplejavacalculator.UI: void <init>()>/$stack41	<simplejavacalculator.UI: void <init>()>	101	1
<simplejavacalculator.UI: void parsetoBinary()>/fresh-null-assign/1	21	Error while parse to binary.	<simplejavacalculator.UI: void parsetoBinary()>/$stringconstant1	<simplejavacalculator.UI: void parsetoBinary()>	311	1
<simplejavacalculator.UI: void <init>()>/assign/14	61	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/5	<simplejavacalculator.UI: void <init>()>/$stack17	<simplejavacalculator.UI: void <init>()>	74	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/36	175	C	<simplejavacalculator.UI: void <init>()>/$stringconstant29	<simplejavacalculator.UI: void <init>()>	104	1
<simplejavacalculator.UI: void <init>()>/assign/15	62	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/4	<simplejavacalculator.UI: void <init>()>/$stack18	<simplejavacalculator.UI: void <init>()>	74	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/21	115	+	<simplejavacalculator.UI: void <init>()>/$stringconstant14	<simplejavacalculator.UI: void <init>()>	89	1
<simplejavacalculator.UI: void <init>()>/assign/37	129	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/5	<simplejavacalculator.UI: void <init>()>/$stack33	<simplejavacalculator.UI: void <init>()>	93	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/25	131	=	<simplejavacalculator.UI: void <init>()>/$stringconstant18	<simplejavacalculator.UI: void <init>()>	93	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/26	135	sqrt	<simplejavacalculator.UI: void <init>()>/$stringconstant19	<simplejavacalculator.UI: void <init>()>	94	1
<simplejavacalculator.UI: void <init>()>/assign/40	141	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/8	<simplejavacalculator.UI: void <init>()>/$stack36	<simplejavacalculator.UI: void <init>()>	96	1
<simplejavacalculator.UI: void <init>()>/assign/31	2	<class simplejavacalculator.Calculator$BiOperatorModes>	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>/$classconstant0	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>	0	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/33	163	log10(x)	<simplejavacalculator.UI: void <init>()>/$stringconstant26	<simplejavacalculator.UI: void <init>()>	101	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/34	167	x%	<simplejavacalculator.UI: void <init>()>/$stringconstant27	<simplejavacalculator.UI: void <init>()>	102	1
<simplejavacalculator.UI: void <init>()>/assign/9	47	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/1	<simplejavacalculator.UI: void <init>()>/$stack12	<simplejavacalculator.UI: void <init>()>	71	1
