278.00004876032472	-1.0000007133930922	+
279.00004947371781	-1.0000007133930922	+
280.0000501871109	-1.0000007133930922	+
281.00005090050399	-1.0000007133930922	+
282.00005161389709	-1.0000007133930922	+
283.00005232729018	-1.0000007133930922	+
284.00005304068327	-1.0000007133930922	+
285.00005375407636	-1.0000007133930922	+
286.00005446746945	-1.0000007133930922	+
287.00005518086255	-1.0000007133930922	+
288.00005589425564	-1.0000007133930922	+
289.00005660764873	-1.0000007133930922	+
290.00005732104182	-1.0000007133930922	+
291.00005803443491	-1.0000007133930922	+
292.00005874782801	-1.0000007133930922	+
293.0000594612211	-1.0000007133930922	+
294.00006017461419	-1.0000007133930922	+
295.00006088800728	-1.0000007133930922	+
296.00006160140038	-1.0000007133930922	+
297.00006231479347	-1.0000007133930922	+
298.00006302818656	-1.0000007133930922	+
299.00006374157965	-1.0000007133930922	+
300.00006445497274	-1.0000007133930922	+
551.00009490735829	-1.0000007133930922	+
552.00009562075138	-1.0000007133930922	+
553.00009633414447	-1.0000007133930922	+
554.00009704753757	-1.0000007133930922	+
555.00009776093066	-1.0000007133930922	+
556.00009847432375	-1.0000007133930922	+
557.00009918771684	-1.0000007133930922	+
558.00009990110993	-1.0000007133930922	+
559.00010061450303	-1.0000007133930922	+
560.00010132789612	-1.0000007133930922	+
561.00010204128921	-1.0000007133930922	+
562.0001027546823	-1.0000007133930922	+
563.00010346807539	-1.0000007133930922	+
564.00010418146849	-1.0000007133930922	+
565.00010489486158	-1.0000007133930922	+
566.00010560825467	-1.0000007133930922	+
567.00010632164776	-1.0000007133930922	+
568.00010703504086	-1.0000007133930922	+
569.00010774843395	-1.0000007133930922	+
570.00010846182704	-1.0000007133930922	+
571.00010917522013	-1.0000007133930922	+
572.00010988861322	-1.0000007133930922	+
573.00011060200632	-1.0000007133930922	+
574.00011131539941	-1.0000007133930922	+
575.0001120287925	-1.0000007133930922	+
576.00011274218559	-1.0000007133930922	+
577.00011345557868	-1.0000007133930922	+
578.00011416897178	-1.0000007133930922	+
579.00011488236487	-1.0000007133930922	+
580.00011559575796	-1.0000007133930922	+
581.00011630915105	-1.0000007133930922	+
582.00011702254415	-1.0000007133930922	+
583.00011773593724	-1.0000007133930922	+
584.00011844933033	-1.0000007133930922	+
585.00011916272342	-1.0000007133930922	+
586.00011987611651	-1.0000007133930922	+
587.00012058950961	-1.0000007133930922	+
588.0001213029027	-1.0000007133930922	+
589.00012201629579	-1.0000007133930922	+
590.00012272968888	-1.0000007133930922	+
591.00012344308197	-1.0000007133930922	+
592.00012415647507	-1.0000007133930922	+
593.00012486986816	-1.0000007133930922	+
594.00012558326125	-1.0000007133930922	+
595.00012629665434	-1.0000007133930922	+
596.00012701004744	-1.0000007133930922	+
597.00012772344053	-1.0000007133930922	+
598.00012843683362	-1.0000007133930922	+
599.00012915022671	-1.0000007133930922	+
600.0001298636198	-1.0000007133930922	+
1500.0002621933818	10.000001940876245	*
